rooms,square_m,floor,serie,price,link,region,street,building_total_floors,price_per_square_m,time
3.0,68,4.0,P. kara,470.0,,centrs,Matīsa 18,5,6.911764705882352,2023-01-05
2.0,47,5.0,Renov.,430.0,,centrs,Čaka 117/1,6,9.148936170212766,2023-01-05
3.0,70,3.0,Jaun.,470.0,,centrs,Lāču 5,5,6.7142857142857135,2023-01-05
1.0,35,5.0,Renov.,360.0,,centrs,Tallinas 86,5,10.285714285714286,2023-01-05
3.0,77,5.0,P. kara,450.0,,centrs,Matīsa 18,5,5.8441558441558445,2023-01-05
2.0,59,6.0,P. kara,380.0,,centrs,Čaka 117,6,6.4406779661016955,2023-01-05
3.0,76,2.0,P. kara,450.0,,centrs,Avotu 11,6,5.921052631578947,2023-01-05
1.0,33,4.0,103.,250.0,,Teika,Zālīša 1,5,7.575757575757576,2023-01-05
2.0,50,3.0,602.,300.0,,Imanta,Dammes 29,9,6.0,2023-01-05
1.0,25,3.0,P. kara,100.0,,centrs,Merķeļa 3,5,4.0,2023-01-05
2.0,68,2.0,Renov.,290.0,,centrs,Bruņinieku 111,4,4.264705882352942,2023-01-05
2.0,45,1.0,Hrušč.,220.0,,Mežciems,Biķernieku 226,5,4.888888888888889,2023-01-05
3.0,56,5.0,Hrušč.,500.0,,centrs,Pētersalas 18a,5,8.928571428571429,2023-01-05
1.0,27,2.0,103.,235.0,,Mangaļi,Ezera 32,2,8.703703703703704,2023-01-05
2.0,48,4.0,LT proj.,300.0,,Imanta,Kleistu 10,5,6.25,2023-01-05
3.0,98,4.0,Jaun.,1350.0,,centrs,Miera 57a,5,13.775510204081634,2023-01-05
2.0,30,2.0,Renov.,320.0,,centrs,Brīvības 179,6,10.666666666666666,2023-01-05
1.0,24,1.0,Jaun.,230.0,,Mangaļi,Carnikavas 3c,1,9.583333333333334,2023-01-05
2.0,64,5.0,Jaun.,540.0,,Zolitūde,Anniņmuižas 7,13,8.4375,2023-01-05
1.0,29,4.0,Hrušč.,220.0,,Purvciems,Dzelzavas 19,5,7.586206896551723,2023-01-05
1.0,27,1.0,Hrušč.,230.0,,Iļģuciems,Grīvas 7,30,8.518518518518519,2023-01-05
1.0,41,3.0,Jaun.,250.0,,Zolitūde,Irlavas 34,3,6.097560975609755,2023-01-05
1.0,17,1.0,Renov.,280.0,,centrs,Brīvības 100,4,16.470588235294116,2023-01-05
1.0,33,2.0,103.,300.0,,Teika,Vairoga 24,5,9.090909090909092,2023-01-05
2.0,53,6.0,Renov.,1000.0,,centrs,Blaumaņa 12,6,18.867924528301888,2023-01-05
2.0,83,5.0,Jaun.,700.0,,centrs,Tomsona 30,9,8.433734939759036,2023-01-05
2.0,56,5.0,Staļina,350.0,,Teika,Brīvības 234,5,6.25,2023-01-05
1.0,35,3.0,Renov.,400.0,,Āgenskalns,Valentīna 16,3,11.428571428571427,2023-01-05
2.0,38,5.0,Renov.,290.0,,centrs,Čaka 66,6,7.63157894736842,2023-01-05
1.0,30,4.0,Hrušč.,200.0,,Šampēteris-Pleskodāle,Stendes 3,3,6.666666666666668,2023-01-05
3.0,66,3.0,Jaun.,600.0,,Purvciems,Madonas 2,5,9.090909090909092,2023-01-05
2.0,60,3.0,M. ģim.,200.0,,Dārzciems,Rumbulas 1/1,5,3.333333333333333,2023-01-05
1.0,33,5.0,467.,280.0,,Pļavnieki,Jasmuižas 12,9,8.484848484848484,2023-01-05
1.0,31,4.0,P. kara,160.0,,Maskavas priekšpilsēta,Daugavpils 55,6,5.161290322580644,2023-01-05
2.0,35,3.0,P. kara,195.0,,Maskavas priekšpilsēta,Daugavpils 55,6,5.571428571428571,2023-01-05
3.0,58,1.0,LT proj.,430.0,,Imanta,Kurzemes pr. 28,5,7.413793103448277,2023-01-05
2.0,61,2.0,Specpr.,395.0,,centrs,Upes 14,5,6.475409836065574,2023-01-05
1.0,42,2.0,M. ģim.,250.0,,Dārzciems,Strautu 27,5,5.9523809523809526,2023-01-05
2.0,75,1.0,Staļina,280.0,,Mežaparks,Viestura pr. 22,1,3.733333333333333,2023-01-05
3.0,66,4.0,P. kara,250.0,,centrs,Pērnavas 23,5,3.787878787878788,2023-01-05
1.0,29,3.0,Hrušč.,200.0,,Ķengarags,Prūšu 38,5,6.896551724137932,2023-01-05
3.0,65,8.0,602.,400.0,,Purvciems,Varavīksnes g. 6,9,6.153846153846153,2023-01-05
1.0,39,6.0,Jaun.,380.0,,Imanta,Jūrmalas g. 82/2,9,9.743589743589745,2023-01-05
2.0,47,4.0,Jaun.,400.0,,Pļavnieki,Salnas 21,9,8.51063829787234,2023-01-05
2.0,38,3.0,LT proj.,320.0,,Ķengarags,Bultu 6,5,8.421052631578947,2023-01-05
1.0,33,2.0,LT proj.,285.0,,Purvciems,Nīcgales 23,5,8.636363636363637,2023-01-05
1.0,24,1.0,Jaun.,370.0,,Teika,Vairoga 32,3,15.416666666666664,2023-01-05
2.0,49,4.0,LT proj.,300.0,,Iļģuciems,Lidoņu 3a,5,6.1224489795918355,2023-01-05
1.0,77,3.0,P. kara,490.0,,Āgenskalns,Kapseļu 19,3,6.363636363636362,2023-01-05
2.0,50,4.0,LT proj.,230.0,,Purvciems,Dudajeva g. 4,5,4.6,2023-01-05
2.0,62,1.0,Renov.,450.0,,centrs,Hospitāļu 51,2,7.258064516129032,2023-01-05
1.0,32,2.0,M. ģim.,250.0,,Imanta,Kurzemes pr. 20,5,7.8125,2023-01-05
2.0,54,4.0,Hrušč.,400.0,,Iļģuciems,Daugavgrīvas 70/1,5,7.407407407407407,2023-01-05
2.0,47,3.0,Jaun.,550.0,,Purvciems,Žagatu 7,9,11.702127659574465,2023-01-05
2.0,47,2.0,103.,300.0,,Mežciems,Malienas 3,5,6.382978723404255,2023-01-05
1.0,35,2.0,P. kara,150.0,,Maskavas priekšpilsēta,Daugavpils 25,5,4.285714285714286,2023-01-05
3.0,56,2.0,LT proj.,420.0,,Iļģuciems,Garā 18,5,7.5,2023-01-05
2.0,50,4.0,Jaun.,420.0,,Mežciems,Kaivas 50,5,8.4,2023-01-05
3.0,125,5.0,Jaun.,1000.0,,centrs,Republikas laukums 3,6,8.0,2023-01-05
2.0,56,8.0,Jaun.,480.0,,Teika,Ropažu 12,10,8.571428571428571,2023-01-05
2.0,49,8.0,M. ģim.,280.0,,Dzegužkalns,Dzirciema 59,9,5.7142857142857135,2023-01-05
1.0,15,1.0,Renov.,170.0,,Teika,Kastrānes 1,5,11.333333333333336,2023-01-05
1.0,20,2.0,Specpr.,175.0,,Teika,Burtnieku 35,4,8.75,2023-01-05
2.0,45,1.0,Hrušč.,310.0,,Purvciems,Vaidavas 10,5,6.888888888888888,2023-01-05
3.0,85,2.0,P. kara,1300.0,,centrs,Blaumaņa 9,6,15.294117647058822,2023-01-05
1.0,29,7.0,Čehu pr.,500.0,,Mežaparks,Viestura pr. 39,9,17.24137931034483,2023-01-05
1.0,40,4.0,M. ģim.,180.0,,Pļavnieki,Salnas 24,5,4.5,2023-01-05
1.0,40,1.0,103.,240.0,,Maskavas priekšpilsēta,Lomonosova 14,7,6.0,2023-01-05
2.0,68,2.0,P. kara,590.0,,centrs,Tērbatas 34,5,8.676470588235292,2023-01-05
2.0,52,4.0,Čehu pr.,400.0,,Mežaparks,Ezermalas 25,12,7.6923076923076925,2023-01-05
1.0,35,5.0,M. ģim.,240.0,,Dārzciems,Zeltiņu 58,5,6.857142857142858,2023-01-05
1.0,23,2.0,P. kara,200.0,,Grīziņkalns,Asara 12a,2,8.695652173913043,2023-01-05
3.0,58,2.0,Specpr.,300.0,,Maskavas priekšpilsēta,Daugavpils 49,5,5.172413793103448,2023-01-05
1.0,32,3.0,Hrušč.,165.0,,Krasta r-ns,Balvu 9,5,5.15625,2023-01-05
2.0,50,3.0,602.,350.0,,Imanta,Anniņmuižas 90,9,7.0,2023-01-05
3.0,60,3.0,P. kara,370.0,,centrs,Matīsa 93,6,6.166666666666668,2023-01-05
1.0,35,3.0,Specpr.,200.0,,Daugavgrīva,Plēksnes 16,3,5.7142857142857135,2023-01-05
3.0,76,7.0,Specpr.,400.0,,Mežaparks,Ķempes 3,12,5.2631578947368425,2023-01-05
2.0,56,3.0,P. kara,300.0,,Ziepniekkalns,Dandāles 4,5,5.357142857142857,2023-01-05
2.0,50,2.0,P. kara,300.0,,Āgenskalns,Smiļģa 6,2,6.0,2023-01-05
1.0,18,4.0,Staļina,200.0,,centrs,Ģertrūdes 91a,5,11.111111111111109,2023-01-05
3.0,89,12.0,Jaun.,600.0,,Imanta,Anniņmuižas 47,24,6.741573033707866,2023-01-05
2.0,58,6.0,119.,250.0,,Zolitūde,Endzelīna 5,10,4.310344827586206,2023-01-05
1.0,23,8.0,Renov.,300.0,,centrs,Klusā 18,9,13.043478260869565,2023-01-05
2.0,50,3.0,P. kara,300.0,,Āgenskalns,Auces 6,3,6.0,2023-01-05
1.0,15,1.0,Jaun.,300.0,,Šampēteris-Pleskodāle,Zasulauka 32,1,20.0,2023-01-05
2.0,41,2.0,P. kara,270.0,,Maskavas priekšpilsēta,Daugavpils 47,4,6.585365853658537,2023-01-05
1.0,31,5.0,602.,200.0,,Mežciems,Gaiļezera 2,9,6.451612903225807,2023-01-05
1.0,32,4.0,602.,210.0,,Ziepniekkalns,Ozolciema 32,9,6.5625,2023-01-05
1.0,32,1.0,Staļina,350.0,,centrs,Eksporta 10,5,10.9375,2023-01-05
2.0,52,3.0,P. kara,400.0,,Āgenskalns,Valguma 18,4,7.6923076923076925,2023-01-05
3.0,70,4.0,P. kara,350.0,,Teika,Zemitāna lauk. 2a,5,5.0,2023-01-05
2.0,42,1.0,Jaun.,450.0,,Purvciems,Stārķu 2,5,10.714285714285714,2023-01-05
2.0,66,1.0,Jaun.,550.0,,Jugla,M. Juglas 2a,3,8.333333333333334,2023-01-05
2.0,49,2.0,Jaun.,430.0,,Mežciems,Kaivas 50,5,8.775510204081634,2023-01-05
1.0,18,1.0,Specpr.,160.0,,Šķirotava,Krustpils 000,3,8.888888888888891,2023-01-05
1.0,33,2.0,P. kara,275.0,,centrs,Matīsa 81A,2,8.333333333333334,2023-01-05
3.0,88,3.0,Jaun.,1500.0,,centrs,Jeruzalemes 5,7,17.045454545454547,2023-01-05
3.0,100,3.0,Jaun.,800.0,,Zolitūde,Irlavas 5,2,8.0,2023-01-05
3.0,48,3.0,Renov.,490.0,,centrs,Alauksta 13,6,10.208333333333334,2023-01-05
2.0,43,4.0,Jaun.,500.0,,Mežciems,Hipokrāta 22,5,11.627906976744184,2023-01-05
2.0,67,2.0,Jaun.,640.0,,centrs,Tallinas 1,6,9.552238805970148,2023-01-05
2.0,46,2.0,LT proj.,300.0,,Ķengarags,Maskavas 252 k.,5,6.521739130434782,2023-01-05
2.0,41,5.0,Renov.,520.0,,centrs,Avotu 1,6,12.682926829268293,2023-01-05
2.0,46,5.0,103.,300.0,,Purvciems,Nīcgales 46-1,5,6.521739130434782,2023-01-05
1.0,36,1.0,Jaun.,400.0,,centrs,Artilērijas 35,2,11.111111111111109,2023-01-05
2.0,54,4.0,Renov.,540.0,,centrs,Ģertrūdes 121,6,10.0,2023-01-05
1.0,36,4.0,103.,270.0,,Ziepniekkalns,Irbenes 14,5,7.5,2023-01-05
2.0,55,3.0,Renov.,800.0,,centrs,Pulkv. Brieža 7,5,14.545454545454545,2023-01-05
2.0,36,1.0,LT proj.,220.0,,Ķengarags,Kaņiera 10,5,6.111111111111112,2023-01-05
3.0,55,3.0,103.,280.0,,Imanta,Kurzemes pr. 16,5,5.090909090909091,2023-01-05
1.0,28,2.0,Hrušč.,290.0,,Teika,Bērzpils 1,5,10.357142857142858,2023-01-05
1.0,30,4.0,Renov.,310.0,,centrs,Ģertrūdes 121,6,10.333333333333334,2023-01-05
1.0,29,3.0,Renov.,310.0,,centrs,Alauksta 13,6,10.689655172413792,2023-01-05
4.0,80,6.0,P. kara,600.0,,centrs,Matīsa 38,6,7.5,2023-01-05
1.0,30,2.0,LT proj.,180.0,,Ķengarags,Ķengaraga 9,5,6.0,2023-01-05
2.0,49,9.0,602.,330.0,,Dārzciems,Zundānu 5,9,6.7346938775510194,2023-01-05
2.0,65,5.0,Jaun.,650.0,,Āgenskalns,Nometņu 32,5,10.0,2023-01-05
2.0,60,9.0,119.,310.0,,Ziepniekkalns,Īslīces 1,10,5.166666666666667,2023-01-05
1.0,32,6.0,Hrušč.,230.0,,Jugla,Brīvības 361,6,7.1875,2023-01-05
1.0,31,3.0,P. kara,260.0,,centrs,Pulkv. Brieža 3,5,8.387096774193548,2023-01-05
2.0,55,3.0,P. kara,270.0,,centrs,Visvalža 3,5,4.909090909090909,2023-01-05
1.0,32,2.0,Specpr.,250.0,,Purvciems,Ieriķu 32,5,7.8125,2023-01-05
3.0,58,2.0,Renov.,700.0,,Āgenskalns,Smiļģa 10,4,12.06896551724138,2023-01-05
3.0,58,1.0,Renov.,625.0,,Āgenskalns,Smiļģa 10,4,10.775862068965518,2023-01-05
2.0,44,2.0,467.,250.0,,Ķengarags,Lubānas 10,9,5.6818181818181825,2023-01-05
2.0,55,2.0,P. kara,370.0,,centrs,Visvalža 3,5,6.7272727272727275,2023-01-05
4.0,198,3.0,Renov.,1100.0,,centrs,Vāgnera 2,5,5.5555555555555545,2023-01-05
2.0,57,3.0,Renov.,550.0,,centrs,Birznieka-Upīša 18A,5,9.649122807017543,2023-01-05
4.0,89,9.0,119.,350.0,,Zolitūde,Bieziņa 4,10,3.9325842696629216,2023-01-05
2.0,43,2.0,Hrušč.,275.0,,Jugla,Juglas 5/2,5,6.395348837209302,2023-01-05
2.0,38,5.0,Renov.,450.0,,centrs,Ģertrūdes 121,6,11.842105263157894,2023-01-05
2.0,44,13.0,Specpr.,300.0,,Pļavnieki,Saharova 27,16,6.8181818181818175,2023-01-05
3.0,82,2.0,P. kara,475.0,,centrs,Ģertrūdes 6,5,5.7926829268292686,2023-01-05
3.0,60,2.0,Renov.,600.0,,centrs,Artilērijas 35,5,10.0,2023-01-05
2.0,30,2.0,Jaun.,330.0,,Čiekurkalns,Čiekurkalna 2. l. 50,3,11.0,2023-01-05
2.0,32,2.0,Renov.,340.0,,Čiekurkalns,Čiekurkalna 2. l. 50,3,10.625,2023-01-05
2.0,77,4.0,119.,330.0,,Zolitūde,Bieziņa 3,9,4.285714285714286,2023-01-05
1.0,24,2.0,P. kara,150.0,,Sarkandaugava,Duntes 48,5,6.25,2023-01-05
1.0,32,5.0,Hrušč.,300.0,,centrs,Valdemāra 52/54,5,9.375,2023-01-05
4.0,105,3.0,Jaun.,950.0,,Zolitūde,Zolitūdes 46,4,9.047619047619047,2023-01-05
3.0,89,4.0,P. kara,700.0,,centrs,Elizabetes 91/93,5,7.865168539325843,2023-01-05
2.0,60,9.0,Jaun.,545.0,,Āgenskalns,Kalnciema 9a,10,9.083333333333334,2023-01-05
2.0,23,2.0,Renov.,350.0,,Mežaparks,Ezermalas 4,5,15.217391304347824,2023-01-05
2.0,58,8.0,119.,300.0,,Zolitūde,Lejiņa 10,9,5.172413793103448,2023-01-05
1.0,20,2.0,Specpr.,130.0,,Vecmīlgrāvis,Gāles 17,5,6.5,2023-01-05
1.0,18,5.0,Hrušč.,170.0,,Teika,Burtnieku 33,5,9.444444444444443,2023-01-05
2.0,35,1.0,Renov.,290.0,,Vecmīlgrāvis,Emmas 28,4,8.285714285714286,2023-01-05
1.0,38,5.0,Renov.,260.0,,centrs,Klusā 20,9,6.842105263157895,2023-01-05
2.0,40,2.0,P. kara,390.0,,centrs,Baznīcas 15,4,9.75,2023-01-05
1.0,36,1.0,119.,220.0,,Zolitūde,Rostokas 12,6,6.111111111111112,2023-01-05
3.0,53,1.0,Specpr.,450.0,,centrs,Valdemāra 52/54,5,8.49056603773585,2023-01-05
2.0,57,2.0,602.,330.0,,Imanta,M. Krūmu 20,9,5.7894736842105265,2023-01-05
2.0,45,2.0,Jaun.,500.0,,Pļavnieki,Dravnieku 1 k-1,10,11.111111111111109,2023-01-05
1.0,34,5.0,602.,300.0,,Pļavnieki,Pavasara g. 4,9,8.823529411764708,2023-01-05
2.0,53,1.0,P. kara,250.0,,centrs,Stabu 90,5,4.716981132075472,2023-01-05
3.0,80,4.0,P. kara,300.0,,Grīziņkalns,Laboratorijas 15,5,3.75,2023-01-05
1.0,42,4.0,M. ģim.,250.0,,Torņakalns,Koku 15,5,5.9523809523809526,2023-01-05
1.0,23,6.0,P. kara,300.0,,centrs,Valdemāra 127,6,13.043478260869565,2023-01-05
2.0,35,1.0,P. kara,200.0,,Āgenskalns,Zvanu 8,3,5.7142857142857135,2023-01-05
1.0,20,2.0,Specpr.,120.0,,Šampēteris-Pleskodāle,Stendes 7,3,6.0,2023-01-05
2.0,78,3.0,P. kara,360.0,,centrs,Stabu 90,5,4.615384615384615,2023-01-05
2.0,48,4.0,P. kara,250.0,,centrs,Visvalža 3b,5,5.208333333333333,2023-01-05
2.0,57,5.0,Renov.,550.0,,centrs,Pulkv. Brieža 9,6,9.649122807017543,2023-01-05
2.0,52,5.0,Staļina,530.0,,VEF,Brīvības 232,5,10.192307692307693,2023-01-05
1.0,32,4.0,Renov.,180.0,,Maskavas priekšpilsēta,Viļānu 7,5,5.625,2023-01-05
2.0,90,2.0,Jaun.,630.0,,Šampēteris-Pleskodāle,Zalves 15,3,7.0,2023-01-05
2.0,72,5.0,P. kara,780.0,,centrs,Stabu 20,6,10.833333333333336,2023-01-05
1.0,50,2.0,Jaun.,230.0,,Iļģuciems,Lidoņu 6a,3,4.6,2023-01-05
1.0,25,1.0,Renov.,180.0,,Sarkandaugava,Hāpsalas 12,3,7.2,2023-01-05
2.0,50,2.0,Renov.,250.0,,centrs,Elijas 19,4,5.0,2023-01-05
1.0,32,4.0,Renov.,180.0,,centrs,Sadovņikova 24,5,5.625,2023-01-05
3.0,78,6.0,119.,290.0,,Ziepniekkalns,Valdeķu 69,10,3.717948717948718,2023-01-05
1.0,37,5.0,Jaun.,350.0,,centrs,Tallinas 1,5,9.459459459459461,2023-01-05
1.0,32,5.0,LT proj.,270.0,,Jugla,Juglas 20,5,8.4375,2023-01-05
1.0,44,2.0,119.,280.0,,Iļģuciems,Buļļu 42a,9,6.363636363636362,2023-01-05
2.0,49,4.0,Renov.,650.0,,Āgenskalns,Kuldīgas 45b,6,13.265306122448981,2023-01-05
1.0,28,2.0,LT proj.,250.0,,Imanta,M. Krūmu 3,5,8.928571428571429,2023-01-05
2.0,55,4.0,P. kara,350.0,,centrs,Ieroču 10,6,6.363636363636362,2023-01-05
1.0,52,8.0,Jaun.,550.0,,centrs,Tomsona 39/1,10,10.576923076923077,2023-01-05
3.0,112,5.0,Renov.,850.0,,centrs,Pulkv. Brieža 13,5,7.5892857142857135,2023-01-05
2.0,41,1.0,Hrušč.,290.0,,centrs,Tomsona 25 K1,5,7.073170731707318,2023-01-05
2.0,55,4.0,Staļina,400.0,,centrs,Eksporta 8A,5,7.2727272727272725,2023-01-05
1.0,32,2.0,Hrušč.,200.0,,Iļģuciems,Tvaikoņu 3,3,6.25,2023-01-05
2.0,76,3.0,Renov.,850.0,,centrs,Vīlandes 16,6,11.18421052631579,2023-01-05
2.0,45,4.0,P. kara,580.0,,centrs,Čaka 44,6,12.888888888888891,2023-01-05
2.0,68,6.0,Jaun.,1300.0,,centrs,Antonijas 17A,6,19.11764705882353,2023-01-05
2.0,54,3.0,LT proj.,365.0,,Purvciems,Andromedas g. 6,5,6.7592592592592595,2023-01-05
2.0,60,3.0,Jaun.,500.0,,Mežciems,Kaivas 31/3,4,8.333333333333334,2023-01-05
1.0,20,3.0,P. kara,140.0,,centrs,Baznīcas 34,5,7.0,2023-01-05
1.0,26,4.0,Hrušč.,180.0,,Sarkandaugava,Viestura pr. 67,5,6.9230769230769225,2023-01-05
3.0,72,5.0,Specpr.,750.0,,centrs,Citadeles 5,5,10.416666666666666,2023-01-05
2.0,43,1.0,P. kara,400.0,,Āgenskalns,Talsu 34,3,9.30232558139535,2023-01-05
1.0,30,3.0,Renov.,550.0,,centrs,Tērbatas 26а,5,18.33333333333333,2023-01-05
1.0,45,8.0,119.,280.0,,Ziepniekkalns,Ozolciema 24,10,6.222222222222222,2023-01-05
4.0,123,3.0,Renov.,550.0,,Vecrīga,Jēkaba 3/5,5,4.4715447154471555,2023-01-05
2.0,51,3.0,Staļina,380.0,,centrs,Riepnieku 2,5,7.450980392156862,2023-01-05
1.0,25,5.0,LT proj.,230.0,,Iļģuciems,Spilves 35,5,9.2,2023-01-05
1.0,38,4.0,M. ģim.,200.0,,Dārzciems,Rumbulas 1/1,5,5.2631578947368425,2023-01-05
4.0,100,2.0,Specpr.,800.0,,centrs,Citadeles 5,5,8.0,2023-01-05
2.0,50,4.0,467.,250.0,,Krasta r-ns,Ogres 10,9,5.0,2023-01-05
2.0,94,5.0,Renov.,750.0,,centrs,Ausekļa 11,6,7.978723404255319,2023-01-05
1.0,16,4.0,Jaun.,429.0,,Torņakalns,Jelgavas 8/12,6,26.8125,2023-01-05
2.0,51,1.0,Renov.,380.0,,Āgenskalns,Kokles 12B,4,7.450980392156862,2023-01-05
3.0,65,3.0,P. kara,300.0,,centrs,Vagonu 33,4,4.615384615384615,2023-01-05
2.0,38,2.0,Renov.,250.0,,centrs,Brīvības 108,7,6.578947368421053,2023-01-05
1.0,29,5.0,LT proj.,185.0,,Vecmīlgrāvis,Sniega 2,5,6.379310344827586,2023-01-05
2.0,40,8.0,Jaun.,800.0,,Āgenskalns,Raņķa d. 34,24,20.0,2023-01-05
2.0,55,3.0,P. kara,320.0,,centrs,Visvalža 3,5,5.8181818181818175,2023-01-05
6.0,156,5.0,P. kara,780.0,,centrs,Barona 62,5,5.0,2023-01-05
2.0,40,2.0,Renov.,350.0,,centrs,Blaumaņa 36,5,8.75,2023-01-05
3.0,58,5.0,Renov.,375.0,,centrs,Lāčplēša 116,6,6.465517241379311,2023-01-05
2.0,50,3.0,Staļina,430.0,,Teika,Brīvības 358,5,8.6,2023-01-05
1.0,32,3.0,Specpr.,180.0,,centrs,Valdemāra 105,5,5.625,2023-01-05
1.0,20,3.0,Renov.,289.0,,Maskavas priekšpilsēta,Lauvas 1,5,14.45,2023-01-05
4.0,125,2.0,Renov.,600.0,,Iļģuciems,Daugavgrīvas 104,2,4.8,2023-01-05
2.0,70,3.0,Jaun.,775.0,,centrs,Martas 7,7,11.071428571428573,2023-01-05
1.0,25,2.0,Renov.,190.0,,Maskavas priekšpilsēta,Ludzas 88,2,7.6,2023-01-05
1.0,20,1.0,Renov.,180.0,,Maskavas priekšpilsēta,Ludzas 88,2,9.0,2023-01-05
2.0,36,2.0,Renov.,270.0,,Vecmīlgrāvis,Emmas 28,4,7.5,2023-01-05
1.0,30,1.0,Hrušč.,195.0,,Iļģuciems,Reņģes 7,5,6.5,2023-01-05
2.0,49,2.0,467.,330.0,,Purvciems,Ilūkstes 103,9,6.7346938775510194,2023-01-05
1.0,35,1.0,Staļina,340.0,,Āgenskalns,Talsu 3,3,9.714285714285714,2023-01-05
1.0,23,2.0,P. kara,280.0,,Āgenskalns,M. Nometņu 69,2,12.173913043478262,2023-01-05
1.0,37,3.0,Čehu pr.,270.0,,Ķengarags,Kaņiera 12,12,7.297297297297297,2023-01-05
2.0,48,5.0,Jaun.,500.0,,Pļavnieki,Dravnieku 1,10,10.416666666666666,2023-01-05
2.0,43,1.0,Specpr.,200.0,,Bolderāja,Miglas 1a,1,4.651162790697675,2023-01-05
2.0,44,3.0,Hrušč.,220.0,,Teika,Raunas 62,3,5.0,2023-01-05
1.0,30,1.0,LT proj.,170.0,,Mežciems,Eizenšteina 17,5,5.666666666666668,2023-01-05
2.0,45,3.0,Renov.,230.0,,centrs,Bruņinieku 115B,5,5.111111111111111,2023-01-05
1.0,38,3.0,M. ģim.,180.0,,Pļavnieki,Dzeņu 14,9,4.7368421052631575,2023-01-05
3.0,72,6.0,467.,300.0,,Iļģuciems,Dzirciema 59,9,4.166666666666667,2023-01-05
3.0,75,5.0,119.,300.0,,Zolitūde,Ruses 13,9,4.0,2023-01-05
1.0,28,11.0,Čehu pr.,250.0,,Jugla,Kvēles 24,12,8.928571428571429,2023-01-05
1.0,35,3.0,Specpr.,300.0,,Pļavnieki,Ilūkstes 8,5,8.571428571428571,2023-01-05
2.0,54,2.0,P. kara,500.0,,centrs,Dzirnavu 113A,5,9.25925925925926,2023-01-05
1.0,18,5.0,Specpr.,170.0,,Jugla,Mārkalnes 5,5,9.444444444444443,2023-01-05
1.0,21,1.0,P. kara,195.0,,centrs,Avotu 75,2,9.285714285714286,2023-01-05
1.0,16,1.0,Jaun.,315.0,,Āgenskalns,Ventspils 63c,3,19.6875,2023-01-05
2.0,42,5.0,Hrušč.,350.0,,Āgenskalns,Kuģu 22,5,8.333333333333334,2023-01-05
1.0,11,2.0,Jaun.,360.0,,Āgenskalns,Ventspils 63c,2,32.72727272727273,2023-01-05
1.0,13,1.0,Renov.,235.0,,Āgenskalns,Ventspils 63c,3,18.076923076923077,2023-01-05
1.0,30,4.0,P. kara,300.0,,VEF,Brīvības 209,6,10.0,2023-01-05
1.0,35,3.0,M. ģim.,200.0,,Purvciems,Ilūkstes 54,5,5.7142857142857135,2023-01-05
2.0,56,3.0,P. kara,470.0,,Vecrīga,Aldaru 12/14,3,8.392857142857142,2023-01-05
2.0,45,2.0,Renov.,550.0,,Teika,Zemgaļu 23a,3,12.222222222222221,2023-01-05
2.0,54,6.0,119.,300.0,,Zolitūde,Lejiņa 22,10,5.5555555555555545,2023-01-05
3.0,114,4.0,Renov.,1300.0,,centrs,Skolas 20,6,11.403508771929824,2023-01-05
2.0,49,2.0,Specpr.,882.0,,Ķīpsala,Ogļu 28,3,18.0,2023-01-05
2.0,48,5.0,103.,150.0,,Dārzciems,Dārzciema 131,5,3.125,2023-01-05
2.0,50,5.0,602.,210.0,,Imanta,Dammes 38,9,4.2,2023-01-05
1.0,40,1.0,Priv. m.,110.0,,Bolderāja,Silikātu 7A,2,2.75,2023-01-05
2.0,43,4.0,P. kara,280.0,,centrs,Dzirnavu 159A,4,6.511627906976744,2023-01-05
2.0,40,1.0,Priv. m.,275.0,,Imanta,Bebru 29,1,6.875,2023-01-05
2.0,44,4.0,P. kara,350.0,,centrs,Sadovņikova 11,5,7.954545454545454,2023-01-05
1.0,20,4.0,Renov.,200.0,,Vecmīlgrāvis,Emmas 28,4,10.0,2023-01-05
2.0,58,2.0,119.,220.0,,Iļģuciems,Vaidelotes 11,9,3.7931034482758617,2023-01-05
1.0,47,3.0,Specpr.,200.0,,Dzegužkalns,Daugavgrīvas 60,7,4.25531914893617,2023-01-05
4.0,100,4.0,P. kara,495.0,,centrs,Maskavas 88,5,4.95,2023-01-05
2.0,46,2.0,Hrušč.,250.0,,Ziepniekkalns,Tadaiķu 7,3,5.434782608695652,2023-01-05
2.0,55,3.0,Specpr.,300.0,,Maskavas priekšpilsēta,Lomonosova 14,9,5.454545454545454,2023-01-05
2.0,39,3.0,602.,230.0,,Purvciems,Vaidavas 15,5,5.897435897435898,2023-01-05
2.0,50,2.0,467.,280.0,,Krasta r-ns,Rītupes 28,9,5.6,2023-01-05
1.0,18,4.0,Hrušč.,180.0,,Purvciems,Burtnieku 33,4,10.0,2023-01-05
1.0,20,1.0,P. kara,150.0,,centrs,Bruņinieku 115A,5,7.5,2023-01-05
2.0,48,3.0,Renov.,180.0,,centrs,Maskavas 39А,4,3.75,2023-01-05
1.0,43,3.0,119.,250.0,,Pļavnieki,Ilūkstes 48,9,5.813953488372092,2023-01-05
1.0,30,4.0,LT proj.,260.0,,Purvciems,Dzelzavas 31,5,8.666666666666666,2023-01-05
3.0,96,3.0,Specpr.,630.0,,Dzegužkalns,Saldus 3b,9,6.5625,2023-01-05
